stories_id,url,media_name,media_id,title,publish_date,snapshots_id,foci_id,timespans_id,inlink_count,outlink_count,foci,facebook_share_count
442292577,https://www.donaldjtrump.com,donaldjtrump.com,269331,SHOW YOUR SUPPORT FOR DONALD J. TRUMP,undateable,1879,,127285,1633,2,"[{'foci_id': 1174, 'stories_id': 442292577, 'focal_set_name': 'Retweet Partisanship Halves', 'name': 'Right Half'}]",936851
492255448,https://www.donaldjtrump.com/press-releases/donald-j.-trump-on-the-stakes-of-the-election,donaldjtrump.com,269331,SHOW YOUR SUPPORT FOR DONALD TRUMP,undateable,1879,,127285,1071,23,"[{'foci_id': 1174, 'stories_id': 492255448, 'focal_set_name': 'Retweet Partisanship Halves', 'name': 'Right Half'}, {'foci_id': 1171, 'stories_id': 492255448, 'focal_set_name': 'Emails', 'name': 'Emails'}, {'foci_id': 1170, 'stories_id': 492255448, 'focal_set_name': 'Clinton Foundation', 'name': 'russian oil'}, {'foci_id': 1168, 'stories_id': 492255448, 'focal_set_name': 'Clinton Foundation', 'name': 'Clinton Foundation'}]",550
537389157,http://www.rasmussenreports.com/public_content/politics/elections/election_2016/white_house_watch_nov4,rasmussenreports.com,25209,White House Watch - Rasmussen Reports™,2016-11-04 08:00:00,1879,,127285,354,0,"[{'foci_id': 1174, 'stories_id': 537389157, 'focal_set_name': 'Retweet Partisanship Halves', 'name': 'Right Half'}]",829
484440662,http://www.wsj.com/articles/let-me-ask-america-a-question-1460675882,Wall Street Journal,1150,Let Me Ask America a Question,2016-06-30 08:00:00,1879,,127285,108,0,"[{'foci_id': 1174, 'stories_id': 484440662, 'focal_set_name': 'Retweet Partisanship Halves', 'name': 'Right Half'}, {'foci_id': 1173, 'stories_id': 484440662, 'focal_set_name': 'Retweet Partisanship Halves', 'name': 'Left Half'}, {'foci_id': 1181, 'stories_id': 484440662, 'focal_set_name': 'Retweet Partisanship Quintiles', 'name': 'Center'}, {'foci_id': 1172, 'stories_id': 484440662, 'focal_set_name': 'Mass Market Media', 'name': 'Mass Market Media'}]",53774
511167834,https://vault.fbi.gov/hillary-r.-clinton,vault.fbi.gov,69774,Hillary R. Clinton,undateable,1879,,127285,98,0,"[{'foci_id': 1174, 'stories_id': 511167834, 'focal_set_name': 'Retweet Partisanship Halves', 'name': 'Right Half'}]",15298
484447373,https://www.washingtonpost.com/politics/gop-preparing-for-contested-convention/2015/12/10/d72574bc-9f73-11e5-8728-1af6af208198_story.html?tid=pm_pop_b,Washington Post,2,GOP preparing for contested convention,2015-12-10 07:00:00,1879,,127285,120,0,"[{'foci_id': 1182, 'stories_id': 484447373, 'focal_set_name': 'Retweet Partisanship Quintiles', 'name': 'Center Left'}, {'foci_id': 1173, 'stories_id': 484447373, 'focal_set_name': 'Retweet Partisanship Halves', 'name': 'Left Half'}, {'foci_id': 1172, 'stories_id': 484447373, 'focal_set_name': 'Mass Market Media', 'name': 'Mass Market Media'}]",20214
480608148,https://www.donaldjtrump.com/press-releases/donald-j.-trump-statement-regarding-abortion,donaldjtrump.com,269331,SHOW YOUR SUPPORT FOR DONALD TRUMP,undateable,1879,,127285,87,0,"[{'foci_id': 1174, 'stories_id': 480608148, 'focal_set_name': 'Retweet Partisanship Halves', 'name': 'Right Half'}]",1296
499662562,https://mobile.twitter.com/realDonaldTrump/status/761511930238496772,Twitter,18346,Twitter,2016-08-05 08:00:00,1879,,127285,76,0,[],2087
540589331,https://guccifer2.wordpress.com/2016/10/04/clinton-foundation/,guccifer2.wordpress.com,288455,Guccifer 2.0 Hacked Clinton Foundation,2016-10-04 15:07:47,1879,,127285,47,0,"[{'foci_id': 1174, 'stories_id': 540589331, 'focal_set_name': 'Retweet Partisanship Halves', 'name': 'Right Half'}, {'foci_id': 1170, 'stories_id': 540589331, 'focal_set_name': 'Clinton Foundation', 'name': 'russian oil'}, {'foci_id': 1168, 'stories_id': 540589331, 'focal_set_name': 'Clinton Foundation', 'name': 'Clinton Foundation'}]",40890
621205791,http://www.cfr.org/canada/building-north-american-community/p8102,cfr.org,367449,Building a North American Community,2005-03-14 07:00:00,1879,,127285,57,0,[],10707
461115083,http://www.nytimes.com/politics/first-draft/2016/05/09/ted-cruz-backers-seek-to-control-convention-platform/?partner=rss&emc=rss,New York Times,1,First Draft: Ted Cruz Backers Seek to Control Convention Platform,2016-05-09 12:05:00,1879,,127285,33,0,"[{'foci_id': 1182, 'stories_id': 461115083, 'focal_set_name': 'Retweet Partisanship Quintiles', 'name': 'Center Left'}, {'foci_id': 1173, 'stories_id': 461115083, 'focal_set_name': 'Retweet Partisanship Halves', 'name': 'Left Half'}, {'foci_id': 1171, 'stories_id': 461115083, 'focal_set_name': 'Emails', 'name': 'Emails'}, {'foci_id': 1172, 'stories_id': 461115083, 'focal_set_name': 'Mass Market Media', 'name': 'Mass Market Media'}]",6674
